Function,File Path,Count
onClose,src\lib\components\workspace\Knowledge\ItemMenu.svelte,2
onClose,src\lib\components\workspace\Knowledge\KnowledgeBase\AddContentMenu.svelte,2
onClose,src\lib\components\workspace\Models\ModelMenu.svelte,2
onClose,src\lib\components\workspace\Models\Knowledge\Selector.svelte,2
onClose,src\lib\components\workspace\Prompts\PromptMenu.svelte,2
onClose,src\lib\components\workspace\Tools\ToolMenu.svelte,2
cloneHandler,src\lib\components\admin\Functions.svelte,1
cloneHandler,src\lib\components\admin\Functions\FunctionMenu.svelte,2
cloneHandler,src\lib\components\workspace\Models.svelte,1
cloneHandler,src\lib\components\workspace\Prompts.svelte,3
cloneHandler,src\lib\components\workspace\Tools.svelte,3
cloneHandler,src\lib\components\workspace\Models\ModelMenu.svelte,2
cloneHandler,src\lib\components\workspace\Prompts\PromptMenu.svelte,2
cloneHandler,src\lib\components\workspace\Tools\ToolMenu.svelte,2
manifest,src\lib\components\admin\Functions.svelte,5
manifest,src\lib\components\workspace\Tools.svelte,5
manifest,src\lib\components\workspace\common\ManifestModal.svelte,3
manifest,src\routes\(app)\admin\functions\create\+page.svelte,3
manifest,src\routes\(app)\admin\functions\edit\+page.svelte,3
manifest,src\routes\(app)\workspace\tools\create\+page.svelte,4
shareFunction,src\lib\components\admin\Functions.svelte,2
onSave,src\lib\components\admin\Settings.svelte,10
onSave,src\lib\components\admin\Functions\FunctionEditor.svelte,3
onSave,src\lib\components\chat\Messages\CodeBlock.svelte,3
onSave,src\lib\components\chat\Messages\Markdown\MarkdownTokens.svelte,1
onSave,src\lib\components\common\CodeEditor.svelte,2
onSave,src\lib\components\workspace\Tools\ToolkitEditor.svelte,3
onSave,src\routes\(app)\admin\functions\create\+page.svelte,1
onSave,src\routes\(app)\admin\functions\edit\+page.svelte,1
onSave,src\routes\(app)\workspace\tools\create\+page.svelte,1
onSave,src\routes\(app)\workspace\tools\edit\+page.svelte,1
handleSave,src\lib\components\admin\Settings.svelte,11
handleSave,src\routes\(app)\admin\functions\create\+page.svelte,2
handleSave,src\routes\(app)\workspace\tools\create\+page.svelte,2
fetchUserData,src\lib\components\admin\Users.svelte,2
flyAndScale,src\lib\components\admin\Evaluations\FeedbackMenu.svelte,2
flyAndScale,src\lib\components\admin\Functions\FunctionMenu.svelte,2
flyAndScale,src\lib\components\channel\MessageInput\InputMenu.svelte,2
flyAndScale,src\lib\components\channel\Messages\Message\ProfilePreview.svelte,2
flyAndScale,src\lib\components\channel\Messages\Message\ReactionPicker.svelte,2
flyAndScale,src\lib\components\chat\MessageInput\InputMenu.svelte,2
flyAndScale,src\lib\components\chat\MessageInput\CallOverlay\VideoInputMenu.svelte,2
flyAndScale,src\lib\components\chat\ModelSelector\Selector.svelte,2
flyAndScale,src\lib\components\common\ConfirmDialog.svelte,2
flyAndScale,src\lib\components\common\Drawer.svelte,1
flyAndScale,src\lib\components\common\Dropdown.svelte,2
flyAndScale,src\lib\components\common\Modal.svelte,2
flyAndScale,src\lib\components\common\Selector.svelte,2
flyAndScale,src\lib\components\layout\Help\HelpMenu.svelte,2
flyAndScale,src\lib\components\layout\Navbar\Menu.svelte,3
flyAndScale,src\lib\components\layout\Sidebar\ChatMenu.svelte,3
flyAndScale,src\lib\components\layout\Sidebar\Folders\FolderMenu.svelte,2
flyAndScale,src\lib\components\workspace\Knowledge\ItemMenu.svelte,2
flyAndScale,src\lib\components\workspace\Knowledge\KnowledgeBase\AddContentMenu.svelte,2
flyAndScale,src\lib\components\workspace\Models\ModelMenu.svelte,2
flyAndScale,src\lib\components\workspace\Models\Knowledge\Selector.svelte,2
flyAndScale,src\lib\components\workspace\Prompts\PromptMenu.svelte,2
flyAndScale,src\lib\components\workspace\Tools\ToolMenu.svelte,2
flyAndScale,src\lib\utils\transitions\index.ts,4
deleteFeedback,src\lib\components\admin\Evaluations\Feedbacks.svelte,2
shareFeedback,src\lib\components\admin\Evaluations\Feedbacks.svelte,2
history,src\lib\components\admin\Evaluations\Feedbacks.svelte,2
history,src\lib\components\chat\Artifacts.svelte,5
history,src\lib\components\chat\Chat.svelte,115
history,src\lib\components\chat\ChatControls.svelte,7
history,src\lib\components\chat\ChatPlaceholder.svelte,1
history,src\lib\components\chat\MessageInput.svelte,11
history,src\lib\components\chat\Messages.svelte,60
history,src\lib\components\chat\Overview.svelte,17
history,src\lib\components\chat\Placeholder.svelte,3
history,src\lib\components\chat\SettingsModal.svelte,1
history,src\lib\components\chat\Messages\ContentRenderer.svelte,2
history,src\lib\components\chat\Messages\Message.svelte,16
history,src\lib\components\chat\Messages\MultiResponseMessages.svelte,26
history,src\lib\components\chat\Messages\ResponseMessage.svelte,13
history,src\lib\components\chat\Messages\UserMessage.svelte,5
history,src\lib\components\chat\ModelSelector\Selector.svelte,2
history,src\lib\components\layout\Navbar\Menu.svelte,8
history,src\lib\components\layout\Sidebar\ChatMenu.svelte,8
history,src\lib\utils\index.ts,13
history,src\routes\s\[id]\+page.svelte,8
exportFeedback,src\lib\components\admin\Evaluations\Feedbacks.svelte,2
updateStats,src\lib\components\admin\Evaluations\Leaderboard.svelte,3
calculateEloChange,src\lib\components\admin\Evaluations\Leaderboard.svelte,3
cosineSimilarity,src\lib\components\admin\Evaluations\Leaderboard.svelte,2
focus,src\lib\components\admin\Evaluations\Leaderboard.svelte,1
focus,src\lib\components\channel\MessageInput.svelte,7
focus,src\lib\components\chat\Chat.svelte,7
focus,src\lib\components\chat\MessageInput.svelte,12
focus,src\lib\components\chat\Messages.svelte,1
focus,src\lib\components\chat\Placeholder.svelte,1
focus,src\lib\components\chat\ContentRenderer\FloatingButtons.svelte,1
focus,src\lib\components\chat\MessageInput\VoiceRecording.svelte,1
focus,src\lib\components\chat\MessageInput\Commands\Knowledge.svelte,3
focus,src\lib\components\chat\MessageInput\Commands\Models.svelte,2
focus,src\lib\components\chat\MessageInput\Commands\Prompts.svelte,2
focus,src\lib\components\chat\Messages\UserMessage.svelte,1
focus,src\lib\components\chat\ModelSelector\Selector.svelte,2
focus,src\lib\components\common\CodeEditor.svelte,2
focus,src\lib\components\common\FileItem.svelte,2
focus,src\lib\components\common\Image.svelte,1
focus,src\lib\components\common\RichTextInput.svelte,2
focus,src\lib\components\common\Selector.svelte,1
focus,src\lib\components\common\Textarea.svelte,1
focus,src\lib\components\layout\Sidebar.svelte,3
focus,src\lib\components\layout\Sidebar\ChatItem.svelte,3
focus,src\lib\components\layout\Sidebar\RecursiveFolder.svelte,2
focus,src\lib\components\layout\Sidebar\SearchInput.svelte,1
focus,src\lib\components\workspace\Knowledge\KnowledgeBase.svelte,1
focus,src\lib\utils\index.ts,1
focus,src\routes\(app)\+layout.svelte,1
calculateMaxSimilarity,src\lib\components\admin\Evaluations\Leaderboard.svelte,2
calculateModelStats,src\lib\components\admin\Evaluations\Leaderboard.svelte,2
getTagEmbeddings,src\lib\components\admin\Evaluations\Leaderboard.svelte,3
getEmbeddings,src\lib\components\admin\Evaluations\Leaderboard.svelte,3
debouncedQueryHandler,src\lib\components\admin\Evaluations\Leaderboard.svelte,2
rankModels,src\lib\components\admin\Evaluations\Leaderboard.svelte,4
rankedModels,src\lib\components\admin\Evaluations\Leaderboard.svelte,5
loadEmbeddingModel,src\lib\components\admin\Evaluations\Leaderboard.svelte,2
getOrDefaultStats,src\lib\components\admin\Evaluations\Leaderboard.svelte,4
formatPythonCodeHandler,src\lib\components\admin\Functions\FunctionEditor.svelte,1
formatPythonCodeHandler,src\lib\components\common\CodeEditor.svelte,2
formatPythonCodeHandler,src\lib\components\workspace\Tools\ToolkitEditor.svelte,1
submitHandler,src\lib\components\admin\Functions\FunctionEditor.svelte,3
submitHandler,src\lib\components\admin\Settings\WebSearch.svelte,2
submitHandler,src\lib\components\admin\Settings\Evaluations\ArenaModelModal.svelte,2
submitHandler,src\lib\components\admin\Users\Groups\EditGroupModal.svelte,2
submitHandler,src\lib\components\admin\Users\UserList\AddUserModal.svelte,2
submitHandler,src\lib\components\admin\Users\UserList\EditUserModal.svelte,2
submitHandler,src\lib\components\channel\Channel.svelte,2
submitHandler,src\lib\components\channel\MessageInput.svelte,3
submitHandler,src\lib\components\channel\Thread.svelte,2
submitHandler,src\lib\components\chat\Controls\Valves.svelte,3
submitHandler,src\lib\components\chat\Settings\Account.svelte,2
submitHandler,src\lib\components\chat\Settings\Personalization\AddMemoryModal.svelte,2
submitHandler,src\lib\components\chat\Settings\Personalization\EditMemoryModal.svelte,2
submitHandler,src\lib\components\layout\Sidebar\ChannelModal.svelte,2
submitHandler,src\lib\components\workspace\common\ValvesModal.svelte,2
submitHandler,src\lib\components\workspace\Knowledge\CreateKnowledgeBase.svelte,2
submitHandler,src\lib\components\workspace\Models\ModelEditor.svelte,2
submitHandler,src\lib\components\workspace\Prompts\PromptEditor.svelte,2
submitHandler,src\lib\components\workspace\Tools\ToolkitEditor.svelte,3
saveHandler,src\lib\components\admin\Functions\FunctionEditor.svelte,2
saveHandler,src\lib\components\admin\Settings\Audio.svelte,2
saveHandler,src\lib\components\admin\Settings\CodeExecution.svelte,2
saveHandler,src\lib\components\admin\Settings\Database.svelte,2
saveHandler,src\lib\components\admin\Settings\General.svelte,2
saveHandler,src\lib\components\admin\Settings\Pipelines.svelte,2
saveHandler,src\lib\components\admin\Settings\WebSearch.svelte,3
saveHandler,src\lib\components\chat\SettingsModal.svelte,1
saveHandler,src\lib\components\chat\Messages\RateComment.svelte,3
saveHandler,src\lib\components\chat\Settings\Account.svelte,2
saveHandler,src\lib\components\workspace\Tools\ToolkitEditor.svelte,2
saveHandler,src\routes\(app)\workspace\tools\edit\+page.svelte,2
onChange,src\lib\components\admin\Functions\FunctionEditor.svelte,1
onChange,src\lib\components\channel\Channel.svelte,2
onChange,src\lib\components\channel\MessageInput.svelte,2
onChange,src\lib\components\channel\Thread.svelte,2
onChange,src\lib\components\chat\Chat.svelte,1
onChange,src\lib\components\chat\MessageInput.svelte,2
onChange,src\lib\components\chat\Messages\CodeBlock.svelte,1
onChange,src\lib\components\common\CodeEditor.svelte,3
onChange,src\lib\components\workspace\common\AccessControl.svelte,2
onChange,src\lib\components\workspace\common\AccessControlModal.svelte,2
onChange,src\lib\components\workspace\Knowledge\KnowledgeBase.svelte,1
onChange,src\lib\components\workspace\Tools\ToolkitEditor.svelte,1
updateId,src\lib\components\admin\Functions\FunctionEditor.svelte,2
fetchVoices,src\lib\components\admin\Settings\Audio.svelte,2
updateSttModel,src\lib\components\admin\Settings\Audio.svelte,2
engines,src\lib\components\admin\Settings\CodeExecution.svelte,3
handleSubmit,src\lib\components\admin\Settings\CodeExecution.svelte,2
handleSubmit,src\lib\components\admin\Settings\Connections.svelte,2
handleSubmit,src\lib\components\admin\Users\Groups\AddGroupModal.svelte,2
handleSubmit,src\routes\(app)\workspace\prompts\create\+page.svelte,2
handleSubmit,src\routes\(app)\workspace\prompts\edit\+page.svelte,2
handleSubmit,src\routes\auth\+page.svelte,2
addOpenaiConnection,src\lib\components\admin\Settings\Connections.svelte,2
openaiConfig,src\lib\components\admin\Settings\Connections.svelte,6
pipelineUrls,src\lib\components\admin\Settings\Connections.svelte,3
updateOllamaApi,src\lib\components\admin\Settings\Connections.svelte,6
openaiApiConfigs,src\lib\components\admin\Settings\Connections.svelte,13
ollamaConfig,src\lib\components\admin\Settings\Connections.svelte,5
ollamaConfig,src\lib\components\admin\Settings\Models\ManageModelsModal.svelte,4
ollamaConfig,src\lib\components\admin\Settings\Models\Manage\ManageMultipleOllama.svelte,3
openaiApiBaseUrls,src\lib\components\admin\Settings\Connections.svelte,19
updateOpenaiApi,src\lib\components\admin\Settings\Connections.svelte,6
ollamaApiBaseUrls,src\lib\components\admin\Settings\Connections.svelte,13
addOllamaConnection,src\lib\components\admin\Settings\Connections.svelte,2
ollamaApiConfigs,src\lib\components\admin\Settings\Connections.svelte,10
updateDirectConnections,src\lib\components\admin\Settings\Connections.svelte,3
newConfig,src\lib\components\admin\Settings\Connections.svelte,6
newConfig,src\lib\components\chat\Settings\Connections.svelte,3
openaiApiKeys,src\lib\components\admin\Settings\Connections.svelte,15
importConfiguration,src\lib\components\admin\Settings\Database.svelte,2
exportConfiguration,src\lib\components\admin\Settings\Database.svelte,2
exportChats,src\lib\components\admin\Settings\Database.svelte,2
exportChats,src\lib\components\chat\Settings\Chats.svelte,2
downloadDb,src\lib\components\admin\Settings\Database.svelte,2
loadRerankingConfig,src\lib\components\admin\Settings\Documents.svelte,3
querySettings,src\lib\components\admin\Settings\Documents.svelte,12
updateEmbeddingModelHandler,src\lib\components\admin\Settings\Documents.svelte,3
saveSettings,src\lib\components\admin\Settings\Documents.svelte,2
saveSettings,src\lib\components\chat\SettingsModal.svelte,9
saveSettings,src\lib\components\chat\Settings\Account.svelte,2
saveSettings,src\lib\components\chat\Settings\Audio.svelte,4
saveSettings,src\lib\components\chat\Settings\Chats.svelte,1
saveSettings,src\lib\components\chat\Settings\Connections.svelte,2
saveSettings,src\lib\components\chat\Settings\General.svelte,4
saveSettings,src\lib\components\chat\Settings\Interface.svelte,25
saveSettings,src\lib\components\chat\Settings\Personalization.svelte,2
toggleHybridSearch,src\lib\components\admin\Settings\Documents.svelte,2
loadEmbeddingConfig,src\lib\components\admin\Settings\Documents.svelte,3
updateRerankingModelHandler,src\lib\components\admin\Settings\Documents.svelte,3
updateModels,src\lib\components\admin\Settings\Evaluations.svelte,2
saveConfiguration,src\lib\components\admin\Settings\Evaluations.svelte,5
saveConfiguration,src\lib\components\admin\Settings\Images.svelte,2
editModel,src\lib\components\admin\Settings\Evaluations.svelte,2
updateHandler,src\lib\components\admin\Settings\General.svelte,2
updateHandler,src\lib\components\chat\Settings\Connections.svelte,4
compareVersion,src\lib\components\admin\Settings\General.svelte,2
compareVersion,src\lib\components\chat\Settings\About.svelte,2
compareVersion,src\lib\utils\index.ts,1
compareVersion,src\routes\(app)\+layout.svelte,1
compareVersion,src\routes\(app)\admin\functions\create\+page.svelte,2
compareVersion,src\routes\(app)\admin\functions\edit\+page.svelte,2
checkForVersionUpdates,src\lib\components\admin\Settings\General.svelte,2
checkForVersionUpdates,src\lib\components\chat\Settings\About.svelte,2
units,src\lib\components\admin\Settings\General.svelte,1
units,src\lib\components\workspace\Tools\ToolkitEditor.svelte,1
units,src\lib\utils\index.ts,3
resize,src\lib\components\admin\Settings\Images.svelte,1
resize,src\lib\components\admin\Settings\Interface.svelte,1
resize,src\lib\components\admin\Settings\Models\Manage\ManageOllama.svelte,2
resize,src\lib\components\admin\Users\Groups\AddGroupModal.svelte,1
resize,src\lib\components\admin\Users\Groups\Display.svelte,1
resize,src\lib\components\channel\MessageInput.svelte,1
resize,src\lib\components\channel\Messages\Message.svelte,1
resize,src\lib\components\chat\ChatControls.svelte,5
resize,src\lib\components\chat\MessageInput.svelte,2
resize,src\lib\components\chat\Controls\Controls.svelte,1
resize,src\lib\components\chat\MessageInput\VoiceRecording.svelte,1
resize,src\lib\components\chat\Messages\RateComment.svelte,1
resize,src\lib\components\chat\Messages\ResponseMessage.svelte,1
resize,src\lib\components\chat\Messages\UserMessage.svelte,1
resize,src\lib\components\chat\Settings\Personalization\AddMemoryModal.svelte,1
